Date,Sector,Daily_Return,Cumulative_Return,Cumulative_Return_Pct
2024-05-27,Pharma,0.0079477748640723,0.5603669553457455,56.036695534574555
2024-05-28,Pharma,0.006496476344990681,0.5705038423606543,57.05038423606543
2024-05-29,Pharma,0.002243083532096302,0.5740266136665475,57.40266136665475
2024-05-30,Pharma,-0.0200913576437071,0.5424022820306598,54.240228203065975
2024-05-31,Pharma,-0.008334346552558774,0.5295473668887587,52.95473668887587
2024-06-03,Pharma,0.007820789024272051,0.5415096341478265,54.15096341478265
2024-06-04,Pharma,-0.017666625077793468,0.5142763613875303,51.42763613875303
2024-06-05,Pharma,0.03705682079087384,0.5703906291393246,57.03906291393246
2024-06-06,Pharma,0.006590545344008819,0.5807403597884737,58.07403597884737
2024-06-07,Pharma,0.012936172597163181,0.6011890899139993,60.118908991399934
2024-06-10,Pharma,0.011072097228247724,0.6189176111983365,61.89176111983365
2024-06-11,Pharma,-0.002342176608758184,0.6151258202378813,61.512582023788134
2024-06-12,Pharma,0.0012344146901817233,0.6171195552768747,61.711955527687465
2024-06-13,Pharma,0.0028982973879133345,0.6218064486598771,62.18064486598771
2024-06-14,Pharma,-0.00016585672700972776,0.6215374611504592,62.15374611504592
2024-06-18,Pharma,-0.005286691254525205,0.6129648932357101,61.29648932357101
2024-06-19,Pharma,-0.005635943428117069,0.6038743143458949,60.38743143458949
2024-06-20,Pharma,0.00037174785201434803,0.6044705511771542,60.44705511771542
2024-06-21,Pharma,-0.002417533652957787,0.6005916896245036,60.05916896245036
2024-06-24,Pharma,-0.00356100405415648,0.5948919761287015,59.48919761287015
2024-06-25,Pharma,-0.002491021658510284,0.5909190656731804,59.09190656731804
2024-06-26,Pharma,0.0022901696990357432,0.5945625403110035,59.45625403110035
2024-06-27,Pharma,-0.005432595062176526,0.5858999277281782,58.58999277281782
2024-06-28,Pharma,0.011054834793820112,0.6034317894287446,60.34317894287447
2024-07-01,Pharma,0.005080517270723689,0.6115780523273648,61.157805232736486
2024-07-02,Pharma,-0.0005578295925275423,0.6106790663991086,61.06790663991086
2024-07-03,Pharma,0.00872929203639436,0.6247391543466134,62.47391543466134
2024-07-04,Pharma,0.01503144674622972,0.6491613344216889,64.91613344216888
2024-07-05,Pharma,0.013518119359220582,0.671454894183013,67.1454894183013
2024-07-08,Pharma,-0.004503083264482716,0.6639281936216799,66.39281936216798
2024-07-09,Pharma,0.01141412421603134,0.6829204767102344,68.29204767102344
2024-07-10,Pharma,0.007006718156786157,0.6947122261708272,69.47122261708272
2024-07-11,Pharma,-0.0065258729499913185,0.6836527494960394,68.36527494960394
2024-07-12,Pharma,-0.0005206274968664159,0.6827761935794769,68.2776193579477
2024-07-15,Pharma,0.014430717901088986,0.7070598621196906,70.70598621196906
2024-07-16,Pharma,-0.0016649578321044135,0.7042176794323833,70.42176794323834
2024-07-18,Pharma,0.0012169749687534481,0.7062916696895596,70.62916696895596
2024-07-19,Pharma,-0.01909117762661286,0.6737165523407065,67.37165523407064
2024-07-22,Pharma,0.009663356490056058,0.6898902720492823,68.98902720492823
2024-07-23,Pharma,0.005155125455194959,0.69860186840721,69.860186840721
2024-07-24,Pharma,0.007403958153545104,0.7111782455604303,71.11782455604303
2024-07-25,Pharma,0.009353173590459835,0.7271831927353753,72.71831927353753
2024-07-26,Pharma,0.01815003514343951,0.7585316283826806,75.85316283826806
2024-07-29,Pharma,0.004384532555158804,0.766241967556601,76.62419675566011
2024-07-30,Pharma,0.001064911176441602,0.7681228583681523,76.81228583681524
2024-07-31,Pharma,0.013122311862518604,0.791324717926907,79.1324717926907
2024-08-01,Pharma,-0.0005549346395260502,0.79033064979029,79.033064979029
2024-08-02,Pharma,0.004007307958284972,0.7975050560511561,79.7505056051156
2024-08-05,Pharma,-0.015767590238280754,0.7691627328761035,76.91627328761035
2024-08-06,Pharma,0.0034557706341657723,0.7752765534954373,77.52765534954374
2024-08-07,Pharma,0.023269719275974543,0.8165867405324958,81.65867405324958
2024-08-08,Pharma,0.00038630817437559364,0.8172885028398258,81.72885028398258
2024-08-09,Pharma,0.004940192792694869,0.8262662584038023,82.62662584038023
2024-08-12,Pharma,-2.6673026185003446e-05,0.8262175463560713,82.62175463560712
2024-08-13,Pharma,-0.001435154475989331,0.823596642070288,82.3596642070288
2024-08-14,Pharma,-0.006662341675995542,0.8114472181616177,81.14472181616176
2024-08-16,Pharma,0.01071952490066736,0.8308650717229458,83.08650717229457
2024-08-19,Pharma,0.006219519103392001,0.8422521720122598,84.22521720122597
2024-08-20,Pharma,0.005932979622606799,0.8531822166085117,85.31822166085117
2024-08-21,Pharma,0.010605380003453352,0.872835918231287,87.2835918231287
2024-08-22,Pharma,0.0022632579960467692,0.8770746290985079,87.70746290985079
2024-08-23,Pharma,-0.004499654887058962,0.8686284410703105,86.86284410703105
2024-08-26,Pharma,-4.721448312572929e-05,0.8685402147443113,86.85402147443114
2024-08-27,Pharma,0.006767186443510526,0.8811849747546834,88.11849747546833
2024-08-28,Pharma,0.012860960518261345,0.9053788204425497,90.53788204425497
2024-08-29,Pharma,-0.0021832537026694352,0.9012188950778306,90.12188950778307
2024-08-30,Pharma,0.014952338242344926,0.9296465630697714,92.96465630697715
2024-09-02,Pharma,-0.009302525639002185,0.9116959764426025,91.16959764426025
2024-09-03,Pharma,-0.0013241607441844105,0.909164583675782,90.9164583675782
2024-09-04,Pharma,0.010044308275844582,0.928340821303546,92.8340821303546
2024-09-05,Pharma,0.004184085495602274,0.93640916416454,93.640916416454
2024-09-06,Pharma,-0.0068480595261999015,0.9231485189412623,92.31485189412622
2024-09-09,Pharma,-0.0023924068866613525,0.9185475651804746,91.85475651804747
2024-09-10,Pharma,0.012952025539265494,0.9433966422429876,94.33966422429876
2024-09-11,Pharma,-0.005520423272964409,0.9326682701905484,93.26682701905484
2024-09-12,Pharma,0.0004125978536831887,0.9334656849707104,93.34656849707103
2024-09-13,Pharma,0.0022676092026941985,0.9378500295510437,93.78500295510437
2024-09-16,Pharma,-0.002696769949076333,0.9326240938255339,93.26240938255339
2024-09-17,Pharma,-0.00787706157980772,0.9174006948278501,91.74006948278502
2024-09-18,Pharma,-0.017295806623991567,0.8842377031894006,88.42377031894006
2024-09-19,Pharma,-0.004539111840530763,0.8756849375204792,87.56849375204791
2024-09-20,Pharma,0.0016241130883867584,0.8787312619771961,87.87312619771961
2024-09-23,Pharma,0.010765865907318711,0.8989574308195301,89.895743081953
2024-09-24,Pharma,0.002813797340827262,0.9043007121887143,90.43007121887143
2024-09-25,Pharma,-0.0007096233167148136,0.9029493760013088,90.29493760013088
2024-09-26,Pharma,-0.0023591992941054906,0.8984599391767281,89.8459939176728
2024-09-27,Pharma,0.008027179745504848,0.91369921834814,91.36992183481401
2024-09-30,Pharma,-0.007418528263392543,0.8995023866091922,89.95023866091923
2024-10-01,Pharma,0.0020308404993295225,0.9033599729844912,90.33599729844912
2024-10-03,Pharma,-0.011388020521541442,0.8816844705522633,88.16844705522632
2024-10-04,Pharma,-0.004739182462419722,0.8727668245096145,87.27668245096145
